City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,ban chang,12.7254,101.0553,85.48,84,100,3.27,TH,1724890840
367,new prague,44.5433,-93.5761,73.81,83,60,7.4,US,1724890840
368,kill devil hills,36.0307,-75.676,86.99,69,0,4.61,US,1724890725
369,dese,11.1333,39.6333,54.82,85,100,3.87,ET,1724890841
370,bodo,67.28,14.405,51.78,100,0,6.91,NO,1724890841
371,smithers,54.7804,-127.1743,64.72,48,75,0.0,CA,1724890841
372,sao martinho,39.5144,-9.1311,68.09,97,83,5.01,PT,1724890841
373,kourou,5.1552,-52.6478,71.91,96,71,5.26,GF,1724890841
374,aykhal,66.0,111.5,48.36,67,99,0.31,RU,1724890841
375,hanceville,34.0607,-86.7675,90.16,46,52,6.2,US,1724890842
376,dalnerechensk,45.9339,133.7225,71.11,84,19,5.84,RU,1724890842
377,kanel,15.4916,-13.1763,84.09,77,84,19.17,SN,1724890842
378,zhengjiatun,43.5064,123.5064,72.23,77,50,8.7,CN,1724890842
379,inirida,3.8653,-67.9239,74.53,92,19,1.28,CO,1724890842
380,comodoro rivadavia,-45.8667,-67.5,42.66,45,0,6.91,AR,1724890842
381,mishelevka,52.8575,103.1719,54.09,89,51,3.4,RU,1724890843
382,kanuru,16.2858,81.2546,80.02,82,100,12.08,IN,1724890843
383,sao vicente,-23.9631,-46.3919,64.98,26,74,2.59,BR,1724890722
384,san julian,21.0167,-102.1667,73.44,56,39,8.72,MX,1724890843
385,gadani,25.1185,66.7299,80.44,91,100,16.67,PK,1724890843
386,boise,43.6135,-116.2035,75.74,18,0,11.5,US,1724890742
387,baihe,22.15,107.2333,80.31,90,85,1.72,CN,1724890843
388,kailua-kona,19.6406,-155.9956,85.96,77,20,11.5,US,1724890844
389,tsiombe,-25.3,45.4833,67.87,63,0,4.52,MG,1724890844
390,i-n-salah,27.1935,2.4607,94.5,20,13,6.71,DZ,1724890844
391,wajir,1.7471,40.0573,75.85,77,76,16.98,KE,1724890844
392,adrar,20.5022,-10.0711,97.79,12,100,11.1,MR,1724890844
393,kargat,55.1956,80.2811,51.71,96,10,5.57,RU,1724890845
394,midvagur,62.0511,-7.1939,50.83,100,100,8.05,FO,1724890845
395,hithadhoo,-0.6,73.0833,82.9,76,93,10.09,MV,1724890728
396,karratha,-20.7377,116.8463,77.02,23,20,11.74,AU,1724890845
397,abashiri,44.0213,144.2697,77.29,78,20,8.05,JP,1724890845
398,cox's bazar,21.4532,91.9798,77.74,92,68,6.76,BD,1724890845
399,zvecka,44.6389,20.1647,73.0,73,87,1.99,RS,1724890846
400,durban,-29.8579,31.0292,56.32,79,100,17.83,ZA,1724890846
401,cururupu,-1.8283,-44.8683,74.3,90,55,3.11,BR,1724890846
402,meadow lake,34.8014,-106.5436,75.67,38,94,6.51,US,1724890846
403,yemva,62.59,50.8594,49.35,77,78,4.65,RU,1724890846
404,manta,-0.95,-80.7333,73.18,83,75,14.97,EC,1724890846
405,labytnangi,66.6572,66.4183,48.49,85,83,9.82,RU,1724890848
406,qaisumah,28.3112,46.1273,91.36,16,0,4.61,SA,1724890848
407,keningau,5.3378,116.1602,73.4,97,100,1.92,MY,1724890848
408,ambo,-10.1308,-76.2047,64.13,75,38,6.82,PE,1724890848
409,mount pleasant,32.7941,-79.8626,84.34,84,0,6.91,US,1724890849
410,heihe,50.2441,127.4902,70.38,57,100,4.16,CN,1724890849
411,kone,-21.0595,164.8658,80.42,41,0,9.8,NC,1724890730
412,wau,7.7029,27.9953,71.1,96,89,2.17,SS,1724890849
413,birpara,26.7042,89.1455,78.8,80,5,3.83,IN,1724890849
414,santana,-0.0583,-51.1817,80.78,89,0,6.91,BR,1724890849
415,pokhara,28.2333,83.9833,67.77,86,87,4.72,NP,1724890849
416,padang,-0.9492,100.3543,73.45,85,96,3.18,ID,1724890849
417,waconia,44.8508,-93.7869,73.29,81,28,4.0,US,1724890850
418,magadan,59.5667,150.8,52.21,53,63,7.9,RU,1724890850
419,san-pedro,4.7485,-6.6363,73.56,94,100,6.46,CI,1724890850
420,kincardine,56.0667,-3.7167,54.07,97,38,5.39,GB,1724890850
421,magadi,12.9667,77.2333,66.92,89,100,11.01,IN,1724890850
422,sokoni,-6.4333,39.55,76.84,78,22,12.46,TZ,1724890850
423,ain taya,36.7933,3.2869,73.24,83,0,0.0,DZ,1724890850
424,noumea,-22.2763,166.4572,79.0,99,0,2.28,NC,1724890851
425,opuwo,-18.0607,13.84,64.42,26,0,4.41,NA,1724890851
426,lower hutt,-41.2167,174.9167,61.23,89,75,33.38,NZ,1724890851
427,beledweyne,4.7358,45.2036,77.45,76,83,16.22,SO,1724890851
428,cherokee,34.2668,-84.4499,87.55,56,0,0.0,US,1724890851
429,howrah,22.5892,88.3103,80.6,94,40,0.0,IN,1724890721
430,katrineholm,58.9959,16.2072,55.17,81,77,4.92,SE,1724890851
431,plettenberg bay,-34.0527,23.3716,45.1,61,76,12.37,ZA,1724890852
432,fortuna,40.5982,-124.1573,69.93,70,0,11.5,US,1724890852
433,trairi,-3.2778,-39.2689,77.63,82,33,14.29,BR,1724890852
434,lago da pedra,-4.3333,-45.1667,84.9,33,98,4.97,BR,1724890852
435,fedorovka,53.6314,62.7078,59.77,83,21,8.16,KZ,1724890852
436,oranjemund,-28.55,16.4333,49.84,65,0,22.95,NA,1724890852
437,livingston,55.9029,-3.5226,53.11,90,49,5.93,GB,1724890852
438,anlu,31.1661,112.5831,75.24,81,79,8.12,CN,1724890853
439,eenhana,-17.4667,16.3333,63.19,19,3,5.08,NA,1724890853
440,umluj,25.0213,37.2685,87.01,78,95,7.31,SA,1724890853
441,ciudad madero,22.2667,-97.8333,86.2,74,75,6.91,MX,1724890853
442,nouadhibou,20.931,-17.0347,76.98,65,98,14.97,MR,1724890853
443,urucara,-2.5364,-57.76,82.18,48,68,2.42,BR,1724890853
444,gornja radgona,46.6733,15.9922,71.1,74,12,4.16,SI,1724890853
445,taoudenni,22.6783,-3.9836,97.9,35,45,14.7,ML,1724890854
446,rufino,-34.2683,-62.7126,54.93,58,99,7.87,AR,1724890854
447,coahuayana de hidalgo,18.7,-103.6583,80.15,90,100,2.86,MX,1724890605
448,sao jose da coroa grande,-8.8978,-35.1478,75.45,79,35,15.48,BR,1724890854
449,la dorada,5.4478,-74.6631,83.43,56,28,2.06,CO,1724890854
450,santo antonio,-6.3106,-35.4789,71.17,84,80,11.36,BR,1724890854
451,mount gambier,-37.8333,140.7667,55.81,74,92,8.52,AU,1724890855
452,celestun,20.8667,-90.4,84.58,74,98,12.15,MX,1724890855
453,broken hill,-31.95,141.4333,59.32,46,0,6.4,AU,1724890855
454,sinop,41.7711,34.8709,62.13,90,2,3.11,TR,1724890855
455,port isabel,26.0734,-97.2086,84.24,74,0,10.36,US,1724890855
456,sillod,20.3,75.65,72.12,93,100,3.87,IN,1724890856
457,shahrud,36.4182,54.9763,66.27,63,18,9.46,IR,1724890856
458,praia da vitoria,38.7333,-27.0667,71.85,83,20,5.55,PT,1724890856
459,vernon,50.2581,-119.2691,74.73,36,61,1.99,CA,1724890803
460,gbarnga,6.9956,-9.4722,71.73,100,100,3.27,LR,1724890856
461,kratie,12.4881,106.0188,76.95,94,100,2.64,KH,1724890856
462,lengshuitan,26.4111,111.5956,77.31,87,97,1.7,CN,1724890856
463,papao,-17.75,-149.55,82.08,79,14,10.33,PF,1724890856
464,sinabang,2.4803,96.3801,78.46,84,99,2.71,ID,1724890857
465,mbuji-mayi,-6.15,23.6,81.52,29,43,1.48,CD,1724890857
466,afaahiti,-17.75,-149.2833,75.78,87,33,12.62,PF,1724890857
467,kingaroy,-26.5333,151.8333,78.21,38,0,9.73,AU,1724890857
468,priozersk,61.0393,30.1291,59.09,100,94,6.96,RU,1724890857
469,ofunato,39.0717,141.7167,77.23,86,100,3.11,JP,1724890857
470,glace bay,46.1969,-59.957,63.05,95,100,20.71,CA,1724890857
471,dryden,49.7833,-92.7503,68.29,49,0,11.5,CA,1724890858
472,butte,39.6499,-121.5677,96.3,19,0,4.61,US,1724890858
473,perigueux,45.1833,0.7167,68.07,80,81,3.87,FR,1724890858
474,pangody,65.85,74.4859,52.2,88,78,7.99,RU,1724890858
475,garachico,28.7781,-17.7646,68.11,68,0,13.8,ES,1724890858
476,franceville,-1.6333,13.5836,75.88,72,90,5.59,GA,1724890858
477,richards bay,-28.783,32.0377,62.1,80,100,13.6,ZA,1724890858
478,'ali sabieh,11.1558,42.7125,84.06,54,96,3.76,DJ,1724890859
479,jiagedaqi,50.4167,124.1167,65.39,47,100,1.48,CN,1724890859
480,nueva gerona,21.8833,-82.8,84.96,72,39,7.54,CU,1724890859
481,katsuura,35.1333,140.3,80.92,83,100,7.74,JP,1724890734
482,tomatlan,19.9333,-105.25,83.03,87,99,4.25,MX,1724890859
483,lazaro cardenas,17.9583,-102.2,85.48,71,81,7.76,MX,1724890859
484,imbituba,-28.24,-48.6703,55.2,88,24,11.83,BR,1724890859
485,patacamaya,-17.2333,-67.9167,44.13,74,50,12.59,BO,1724890860
486,hirara,24.8,125.2833,88.07,84,40,9.22,JP,1724890860
487,feijo,-8.1642,-70.3536,85.08,38,31,1.3,BR,1724890860
488,touros,-5.1989,-35.4608,75.49,79,62,15.37,BR,1724890860
489,whangarei,-35.7317,174.3239,62.37,86,100,6.38,NZ,1724890860
490,ulladulla,-35.35,150.4667,63.3,28,48,2.73,AU,1724890860
491,sofiyivka,48.0493,33.8746,76.57,36,97,13.82,UA,1724890860
492,bandar abbas,27.1865,56.2808,87.78,84,0,6.91,IR,1724890861
493,quibala,-10.7337,14.98,63.88,80,8,1.81,AO,1724890861
494,itumba,-9.4,33.1833,60.26,92,19,3.76,TZ,1724890861
495,kardzhali,41.65,25.3667,66.47,71,32,3.27,BG,1724890861
496,campestre,-21.7111,-46.2464,64.92,48,4,5.82,BR,1724890861
497,makassar,-5.14,119.4221,82.45,42,0,3.44,ID,1724890861
498,lakatoro,-16.0999,167.4164,78.13,61,71,11.54,VU,1724890861
499,puerto aysen,-45.4,-72.7,37.0,98,71,3.6,CL,1724890862
500,yarmouth,41.7057,-70.2286,77.11,79,40,11.01,US,1724890862
501,chongwe,-15.3292,28.682,66.07,32,6,0.94,ZM,1724890862
502,verdal,63.7933,11.4817,58.05,91,100,3.74,NO,1724890862
503,flying fish cove,-10.4217,105.6791,76.68,78,75,13.8,CX,1724890732
504,verkh-chebula,56.0308,87.6218,53.15,82,98,5.3,RU,1724890862
505,pasil,17.3833,121.1333,68.72,82,88,0.98,PH,1724890862
506,gobabis,-22.45,18.9667,48.9,33,0,10.33,NA,1724890863
507,kargil,34.5667,76.1,50.92,64,93,4.94,IN,1724890863
508,torghay,49.6339,63.4981,62.49,38,2,3.44,KZ,1724890741
509,nizhnesortymskiy,62.4397,71.7603,57.09,89,100,8.72,RU,1724890659
510,vilyuysk,63.7553,121.6247,49.37,49,28,3.15,RU,1724890863
511,caleta de carquin,-11.0925,-77.6267,62.02,81,41,12.24,PE,1724890864
512,el nido,11.1858,119.3956,79.14,94,100,14.79,PH,1724890864
513,campo gallo,-26.5833,-62.85,64.76,38,16,7.34,AR,1724890864
514,borogontsy,62.6683,131.1683,46.11,79,100,4.85,RU,1724890864
515,chichli,22.8333,78.8167,74.98,92,100,2.44,IN,1724890864
516,inhambane,-23.865,35.3833,71.76,94,0,5.19,MZ,1724890864
517,balykchy,42.4557,76.1861,56.28,64,83,6.91,KG,1724890864
518,chake chake,-5.2459,39.7666,73.4,90,4,6.85,TZ,1724890865
519,bull savanna,17.8868,-77.5902,81.0,78,49,8.95,JM,1724890865
520,tsuruoka,38.7217,139.8217,82.44,78,100,6.91,JP,1724890865
521,vodnyy,63.5046,53.4095,50.18,73,90,5.57,RU,1724890865
522,ciudad lazaro cardenas,17.9583,-102.2,85.48,71,81,7.76,MX,1724890796
523,kenai,60.5544,-151.2583,54.14,96,100,5.75,US,1724890865
524,murun-kuren,49.6342,100.1625,56.91,53,55,2.64,MN,1724890866
525,san pedro pochutla,15.7333,-96.4667,78.71,75,56,4.09,MX,1724890866
526,alofi,-19.0595,-169.9187,76.89,65,40,9.22,NU,1724890866
527,keta,5.9179,0.9879,75.25,90,67,9.01,GH,1724890866
528,flin flon,54.7682,-101.865,70.95,41,96,10.87,CA,1724890866
529,kiama,-34.6833,150.8667,68.38,48,73,7.0,AU,1724890736
530,bozdogan,37.6713,28.314,73.56,52,0,0.74,TR,1724890866
531,nadym,65.5333,72.5167,52.79,79,99,7.76,RU,1724890867
532,lyantor,61.6195,72.1555,58.15,90,100,7.05,RU,1724890867
533,noosa heads,-26.3833,153.15,74.14,64,5,10.63,AU,1724890867
534,lucheng,31.2336,117.2806,78.39,92,50,3.74,CN,1724890867
535,mahanoro,-19.9,48.8,66.67,89,73,3.33,MG,1724890867
536,gargalianoi,37.0667,21.6333,74.26,74,83,4.79,GR,1724890868
537,gamba,-2.65,10.0,72.97,91,99,5.35,GA,1724890868
538,zaragoza,41.6561,-0.8773,79.02,58,0,16.11,ES,1724890868
539,mexia,31.6799,-96.4822,91.45,53,40,8.05,US,1724890868
540,beneditinos,-5.45,-42.3667,90.39,22,100,9.28,BR,1724890868
541,gurinhem,-7.1239,-35.4244,68.18,91,61,5.12,BR,1724890868
542,teshi old town,5.5836,-0.1072,77.56,88,75,11.5,GH,1724890869
543,port lincoln,-34.7333,135.8667,56.32,67,0,14.58,AU,1724890869
544,santa cruz,-17.8,-63.1667,71.06,49,13,3.44,BO,1724890841
545,salavan,15.7167,106.4167,75.69,96,90,1.14,LA,1724890869
546,revda,56.801,59.9303,55.98,83,70,9.89,RU,1724890869
547,calama,-22.4667,-68.9333,59.49,18,0,16.11,CL,1724890869
548,eydhafushi,5.1033,73.0708,82.56,78,93,8.81,MV,1724890869
549,cocorit,27.5833,-109.9667,86.34,48,14,15.14,MX,1724890870
550,ixtapa,20.7,-105.2,87.22,74,100,9.22,MX,1724890870
551,las heras,-46.5419,-68.9359,43.14,59,4,11.7,AR,1724890870
552,little falls,40.869,-74.2082,87.8,71,40,5.75,US,1724890870
553,holdenville,35.0804,-96.3992,72.91,84,81,6.82,US,1724890870
554,manokwari,-0.8667,134.0833,81.03,77,93,0.67,ID,1724890870
